95658,1679248,5.7,My Last Day Without You (2011),1h 30min | Comedy/ Drama/ Romance | 4 October 2013 (USA),"On a one-day business trip to New York, a young German business executive falls in love with a singer-songwriter who exposes him to her Brooklyn world and emotions he's never experienced before."
95668,345852,4.6,Red Rover (2003),1h 43min | Horror/ Thriller | November 2003 (Canada),"Two siblings played by William Baldwin and Jodi Lyn O'Keefe travel to their families old, ancestral estate upon the death of their father. They soon find out the hard way about their families ancient secret of witchcraft and the occult."
95670,2215285,4.9,Madea's Witness Protection (2012),15 | 1h 54min | Comedy/ Crime/ Drama | 29 June 2012 (USA),A Wall Street investment banker who has been set up as the linchpin of his company's mob-backed Ponzi scheme is relocated with his family to Aunt Madea's southern home.
95672,71229,6.3,The Black Windmill (1974),1h 46min | Action/ Crime/ Thriller | 20 November 1974 (France),A British Agent's son is kidnapped and held for ransom.
95688,203536,4.8,A Good Night to Die (2003),R | 1h 40min | Action/ Comedy/ Thriller | 3 May 2003 (USA),"August tries to mug armed Ronnie in NYC and they become partners in crime. 3 years later, August kills the wrong guy. Loyal Ronnie helps August patch up things."
95695,1686039,5.8,Five Minarets in New York (2010),1h 59min | Action/ Thriller | 5 November 2010 (Turkey),"Two Turkish anti-terrorist agents are sent to New York City on a mission to find and bring back the dangerous Islamic leader codenamed 'Dajjal', believed to be hiding in there. Working with the FBI and NYPD, the agents orchestrate the arrest of Hadji Gumus, a well-respected Muslim scholar and family man who years before fled to the United States after being released from a Turkish prison, where he served time for murder. This tale love, friendship, peace and prejudices, takes us on a journey seeking to answer the question of whether innocence or guilt even matters to one who lusts for vengeance."
95697,1431122,4.2,No Problem (2010),2h 19min | Action/ Comedy/ Crime | 10 December 2010 (India),"Bank robbers, diamond thieves, the homicide of a minister, a hyper wife are just some of the challenges faced by a bumbling senior police officer."
95717,1820723,6.3,Treasure Island (2012),15 | 1h 27min | Action/ Adventure/ History | TV Movie 5 May 2012,"In 1765, young English boy Jim Hawkins gets involved with buccaneers during his quest to find pirate Captain Flint's treasure buried on a secret island."
95720,1298649,5.7,The Watch (2012),18 | 1h 42min | Comedy/ Sci-Fi | 27 July 2012 (USA),Four men who form a neighborhood watch group as a way to get out of their day-to-day family routines find themselves defending the Earth from an alien invasion.
95732,1500906,6.3,Vampires (2010),1h 28min | Comedy/ Fantasy/ Horror | 17 April 2010 (Belgium),"Belgium's vampire community invites a documentary crew to film one of their families: husband, wife, and two teen children - Georges, Bertha, Sampson, and Grace. The teens have problems: Sampson wants to sleep with the community leader's wife (the only sexual taboo) and Grace wears pink and wants to be human. The family eats (they keep a young woman for snacks, and the police drop off immigrants for them), visits their community school, chats with a coffin maker, goes to parties, and looks down their nose at a childless vampire couple who live in their basement. We learn of the vampire code, forced exile in Canada, and the fate of Sampson and Grace."
95735,68509,5.9,"Drive, He Said (1971)",1h 35min | Comedy/ Drama/ Sport | 28 May 1971 (France),The star player of a college basketball team starts to go off the rails with an illicit love affair and his roommate going crazy to avoid the war draft.
95742,1703125,5.8,Someday This Pain Will Be Useful to You (2011),1h 35min | Drama | 24 February 2012 (Italy),A vulnerable teenager with a deep perception of the world and no idea how to live in it.
95744,1602472,6,2 Days in New York (2012),15 | 1h 36min | Comedy/ Drama/ Romance | 29 August 2013 (South Korea),"Manhattan couple Marion and Mingus, who each have children from prior relationships, find their comfortable family dynamic jostled by a visit from Marion's relatives."
95746,79773,6.5,Radio On (1979),1h 44min | Drama/ Music/ Mystery | 4 July 1980 (West Germany),"Set in 1970's Britain, a man drives from London to Bristol to investigate his brother's death. The purpose of his trip is offset by his encounters with a series of odd people."
95748,1694508,2.4,2010: Moby Dick (2010),15 | 1h 27min | Action/ Adventure/ Thriller | Video 23 November 2010,A modern adaptation of the classic novel of the captain of a high tech submarine and his obsessive quest to destroy the enormousprehistoric whale that maimed him.
95750,163914,6.6,Yukcheui yaksok (1975),1h 35min | Drama | 26 July 1975 (South Korea),"A suicidal woman recalls her memories of sexual abuse while on a train ride. On route, she meets a man who may be the key to finding a reason to live."
95752,111399,6.8,Terminal USA (1993),54min | Comedy | 17 September 1993 (Canada),"Terminal USA is the story of a Japanese-American family with more than their fair share of quirks. Ma (Sharon Omi) is stealing grandpa's morphine, Airhead sister (Jenny Woo) is having sex with the family lawyer, One brother (Jon Moritsugu) gets perfect grades but is hiding a secret gay love of skinheads, and the other brother (also Jon Moritsugu) is a wastoid druggie. The tension leads to an explosion of absurd violence as crazier and crazier things happen to the family."
95754,1440741,6.6,Do Comeco ao Fim (2009),1h 34min | Drama/ Romance | 27 November 2009 (Brazil),"Two brothers develop a very close relationship as they are growing up in an idyllic and happy family. When they are young adults their relationship becomes very intimate, romantic, and sexual."
95756,284714,7.4,The Cat in the Hat (1971),30min | Animation/ Family/ Fantasy | TV Movie 10 March 1971,A red and white-striped top-hatted cat visits two children left home alone.
95761,1726669,6.7,Killer Joe (2011),18 | 1h 42min | Crime/ Drama/ Thriller | 29 June 2012 (UK),"When a debt puts a young man's life in danger, he turns to putting a hit out on his evil mother in order to collect the insurance."
95767,25329,6.6,Jew Suss (1934),1h 45min | Drama/ History/ Romance | 7 January 1935 (UK),The story of life in the 18th century Jewish ghetto of Wurtemburg. Suess tries to better himself with the help of an evil Duke.
95769,791307,6.8,The Gospel of Judas (2006),2h | Documentary | TV Movie 9 April 2006,One of the most significant discoveries of the twentieth century is revealed in this film.
95773,1690483,6.4,King of Thorn (2009),15 | 2h | Animation/ Adventure/ Horror | 28 June 2012 (South Korea),A virus begins to grip the Earth's population and a group of hopeful survivors are cryogenically frozen in attempt to find a cure. But when the group awakens they are flung into a horrifying situation.
95784,39495,6.6,Intohimon vallassa (1947),1h 30min | Drama | 21 March 1947 (Finland),"Turbulent, then tragic, marital relationship resulting in wife getting the upper hand from oppressive husband, on a post second world war farmstead."
95794,209110,7.6,"Lost, Lost, Lost (1976)",3h | Documentary | 14 September 1976 (USA),Artist-writer-poet-filmmaker Jonas Mekas documents his early years building a life and discovering an arts community in New York.
95796,1137996,2.8,Anaconda: Offspring (2008),18 | 1h 31min | Action/ Adventure/ Horror | TV Movie 26 July 2008,A mercenary-for-hire accepts a mission from a billionaire to capture a dangerous snake that could possibly help cure a terminal illness.
95804,1795702,7.2,Wild Bill (2011),18 | 1h 38min | Drama | 23 March 2012 (UK),"A street-toughened parolee finds his two boys abandoned by their mum and fending for themselves. Time to step up, or not."
95814,1381413,5.1,Pete Smalls Is Dead (2010),15 | 1h 35min | Comedy/ Crime | 14 April 2011 (USA),Two old pals attend an old friends funeral and find there is more to his death than him being dead.
95816,455323,6.4,Being Flynn (2012),15 | 1h 42min | Drama | 19 April 2012 (Hungary),"Working in a Boston homeless shelter, Nick Flynn re-encounters his father, a con man and self-proclaimed poet. Sensing trouble in his own life, Nick wrestles with the notion of reaching out yet again to his dad."
95830,30082,6.4,The Drum (1938),1h 44min | Adventure/ War | 24 October 1938 (UK),"During the British Raj, Captain Carruthers works under cover to track smuggled shipments of arms on the restless Northwest Frontier of India. He fears a full-scale rebellion is brewing. To forestall this, the British governor signs a treaty with the friendly, peace-loving ruler of Tokot, a key kingdom in the region, which is described as four days' march northward from Peshawar. Meanwhile, the king's son, Prince Azim, befriends Carruthers and a British drummer boy, Bill Holder, who teaches him how to play the instrument."
95832,28827,6.5,Elephant Boy (1937),1h 20min | Adventure/ Drama/ Family | 13 September 1937 (UK),"This black and white movie is based on Rudyard Kipling's 'Toomai, of the Elephants', in which a small native lad claims he knows the congregating place of the elephant hordes."
95839,216621,7.4,A Christmas Carol (1999),1h 35min | Drama/ Fantasy | TV Movie 5 December 1999,An old bitter miser who makes excuses for his uncaring nature learns real compassion when three ghosts visit him on Christmas Eve.
95843,58154,6.3,Goodbye Charlie (1964),1h 56min | Comedy/ Fantasy/ Romance | 26 December 1964 (Sweden),"Womanizing Charlie is shot by an angry husband and falls in the sea. He arrives home after his memorial as a cute, amnesic woman. His old friend helps her/him."
95854,1151923,6.4,Rabia (2009),15 | 1h 29min | Romance/ Thriller | 28 May 2010 (Spain),A romantic thriller about a construction worker in hiding for killing his foreman who hides in the mansion where his girlfriend works as a maid.
95856,97674,7.5,Knick Knack (1989),All | 4min | Animation/ Short/ Comedy | 25 November 1992 (USA),"A snow globe snowman wants to join the other travel souvenirs in a hot party, but the glass dome that surrounds him gets in his way, despite all his efforts."
95858,248808,8,For the Birds (2000),All | 3min | Animation/ Short/ Comedy | 2 November 2001 (USA),A group of snooty birds roosting on a telephone wire get their just deserts when a goofy bird drops in.
95873,1839492,7.2,Ruby Sparks (2012),All | 1h 44min | Comedy/ Drama/ Fantasy | 10 May 2018 (South Korea),"A novelist struggling with writer's block finds romance in a most unusual way: by creating a female character he thinks will love him, then willing her into existence."
95875,1386703,6.3,Total Recall (2012),15 | 1h 58min | Action/ Adventure/ Sci-Fi | 3 August 2012 (USA),"A factory worker, Douglas Quaid, begins to suspect that he is a spy after visiting Rekall - a company that provides its clients with implanted fake memories of a life they would like to have led - goes wrong and he finds himself on the run."
